 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
53,23735,1,1,81,209,81,81,81.0,0.0,209,209,209.0,0.0,12218.2431,84.26374552,23735.0,0.0,23735,23735,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,42.13187276,42.13187276,81,209,123.6666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,185.5,81.0,209.0,20,0,0,0,0,0,0,1,81,1,209,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,49951,1,1,67,126,67,67,67.0,0.0,126,126,126.0,0.0,3863.786511,40.03923845,49951.0,0.0,49951,49951,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20.01961923,20.01961923,67,126,86.66666667,34.06366588,1160.333333,0,0,0,0,0,0,0,0,1,130.0,67.0,126.0,32,0,0,0,0,0,0,1,67,1,126,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52802,219778,1,1,6,392,6,6,6.0,0.0,392,392,392.0,0.0,1810.91829,9.100091911,219778.0,0.0,219778,219778,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,4.550045955,4.550045955,6,392,134.6666667,222.8572039,49665.33333,1,0,0,0,0,0,0,0,1,202.0,6.0,392.0,20,0,0,0,0,0,0,1,6,1,392,0,254,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23121,1,1,46,62,46,46,46.0,0.0,62,62,62.0,0.0,4671.078241,86.5014489,23121.0,0.0,23121,23121,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,40,43.25072445,43.25072445,46,62,51.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,77.0,46.0,62.0,32,0,0,0,0,0,0,1,46,1,62,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31126,4,2,136,168,34,34,34.0,0.0,84,84,84.0,0.0,9766.754482,192.7648911,6225.2,13501.71881,30371,3,30379,10126.33333,17532.39562,30371,4,3,3.0,0.0,3,3,0,0,0,0,104,40,128.5099274,64.2549637,34,84,48.28571429,24.39750182,595.2380952,0,0,0,0,0,0,0,0,0,56.33333333,34.0,84.0,104,0,0,0,0,0,0,4,136,2,168,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52889,25,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,480000.0,80000.0,25.0,0.0,25,25,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,40000.0,40000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,368,258,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50796,5080008,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,2.362201004,0.393700167,5080008.0,0.0,5080008,5080008,5080008,5080008.0,0.0,5080008,5080008,0,0.0,0.0,0,0,0,0,0,0,40,0,0.393700167,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,5804,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
37250,21910,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,91.2825194,21910.0,0.0,21910,21910,21910,21910.0,0.0,21910,21910,0,0.0,0.0,0,0,0,0,0,0,64,0,91.2825194,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,357,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,98684856,12,11,1611,646,1611,0,134.25,465.0556418,646,0,58.72727273,194.7763286,22.87078374,0.233065142,4485675.273,5035269.98,10200000,47,98700000,8971350.545,3040362.168,10200000,129884,90900000,9087976.5,3184241.532,10300000,114347,0,0,0,0,384,352,0.121599205,0.111465938,0,1611,94.04166667,348.9353346,121755.8678,0,0,0,0,1,0,0,0,0,98.13043478,134.25,58.72727273,384,0,0,0,0,0,0,12,1611,11,646,461,148,1,32,27901.33333,38243.67054,129884,14996,10100000.0,471978.4158,10200000,8811391,BENIGN
53,144,2,2,90,122,45,45,45.0,0.0,61,61,61.0,0.0,1472222.222,27777.77778,48.0,77.07788269,137,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,13888.88889,13888.88889,45,61,51.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,64.25,45.0,61.0,40,0,0,0,0,0,0,2,90,2,122,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,183,2,2,62,254,31,31,31.0,0.0,127,127,127.0,0.0,1726775.956,21857.9235,61.0,99.59417654,176,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,10928.96175,10928.96175,31,127,69.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,86.75,31.0,127.0,40,0,0,0,0,0,0,2,62,2,254,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30905,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,5565.442485,129.428895,10301.66667,17798.857,30854,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,40,40,64.7144475,64.7144475,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,40,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,139,2,2,78,110,39,39,39.0,0.0,55,55,55.0,0.0,1352517.986,28776.97842,46.33333333,74.19119445,132,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,80,14388.48921,14388.48921,39,55,45.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,56.75,39.0,55.0,64,0,0,0,0,0,0,2,78,2,110,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,168,2,2,78,110,39,39,39.0,0.0,55,55,55.0,0.0,1119047.619,23809.52381,56.0,91.7986928,162,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,11904.7619,11904.7619,39,55,45.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,56.75,39.0,55.0,40,0,0,0,0,0,0,2,78,2,110,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,913,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,13143.48302,2190.580504,913.0,0.0,913,913,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,1095.290252,1095.290252,6,6,6.0,0.0,0.0,1,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,0,292,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,6278740,4,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.955605743,1255748.0,2046776.456,4812366,4,6278740,2092913.333,2398005.838,4812366,281673,1184737,1184737.0,0.0,1184737,1184737,0,0,0,0,136,80,0.637070495,0.318535248,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,136,0,0,0,0,0,0,4,0,2,0,29200,11584,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,47052,4,2,164,312,41,41,41.0,0.0,156,156,156.0,0.0,10116.46689,127.5184902,9410.4,12923.91993,25014,3,25021,8340.333333,14439.81892,25014,3,4,4.0,0.0,4,4,0,0,0,0,128,64,85.01232679,42.50616339,41,156,73.85714286,56.11425419,3148.809524,0,0,0,0,0,0,0,0,0,86.16666667,41.0,156.0,128,0,0,0,0,0,0,4,164,2,312,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23924,2,2,84,282,42,42,42.0,0.0,141,141,141.0,0.0,15298.44508,167.196121,7974.666667,13767.5121,23872,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,40,40,83.59806052,83.59806052,42,141,81.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1,102.0,42.0,141.0,40,0,0,0,0,0,0,2,84,2,282,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50952,123,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,97560.97561,16260.1626,123.0,0.0,123,123,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,8130.081301,8130.081301,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,119,16360,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,78405,1,1,42,148,42,42,42.0,0.0,148,148,148.0,0.0,2423.31484,25.50857726,78405.0,0.0,78405,78405,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12.75428863,12.75428863,42,148,77.33333333,61.19912853,3745.333333,0,0,0,0,0,0,0,0,1,116.0,42.0,148.0,32,0,0,0,0,0,0,1,42,1,148,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,50902,4,2,164,152,41,41,41.0,0.0,76,76,76.0,0.0,6208.007544,117.873561,10180.4,13992.33473,27234,3,27241,9080.333333,15721.53651,27234,3,4,4.0,0.0,4,4,0,0,0,0,128,64,78.58237397,39.29118699,41,76,51.0,17.07825128,291.6666667,0,0,0,0,0,0,0,0,0,59.5,41.0,76.0,128,0,0,0,0,0,0,4,164,2,152,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30453,1,1,42,58,42,42,42.0,0.0,58,58,58.0,0.0,3283.748728,65.67497455,30453.0,0.0,30453,30453,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.83748728,32.83748728,42,58,47.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,71.0,42.0,58.0,20,0,0,0,0,0,0,1,42,1,58,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
48821,35,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,342857.1429,57142.85714,35.0,0.0,35,35,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,28571.42857,28571.42857,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,0,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,189,2,2,86,198,43,43,43.0,0.0,99,99,99.0,0.0,1502645.503,21164.02116,63.0,103.9230485,183,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,10582.01058,10582.01058,43,99,65.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,81.75,43.0,99.0,40,0,0,0,0,0,0,2,86,2,198,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,982377,8,8,703,3950,267,0,87.875,105.9021617,3401,0,493.75,1185.298847,4736.470825,16.28702626,65491.8,103604.8922,398931,4,887089,126727.0,167860.7171,494059,330,886734,126676.2857,137553.9406,398931,4,0,0,0,0,264,264,8.143513132,8.143513132,0,3401,273.7058824,815.9187892,665723.4706,0,0,0,1,0,0,0,0,1,290.8125,87.875,493.75,264,0,0,0,0,0,0,8,703,8,3950,29200,254,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,206,2,2,72,136,36,36,36.0,0.0,68,68,68.0,0.0,1009708.738,19417.47573,68.66666667,34.06366588,108,49,49,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0,0,0,64,64,9708.737864,9708.737864,36,68,48.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,61.0,36.0,68.0,64,0,0,0,0,0,0,2,72,2,136,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,55,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,218181.8182,36363.63636,55.0,0.0,55,55,55,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0,0,0,40,0,36363.63636,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24427,1,1,42,218,42,42,42.0,0.0,218,218,218.0,0.0,10643.95955,81.87661195,24427.0,0.0,24427,24427,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,40.93830597,40.93830597,42,218,100.6666667,101.6136474,10325.33333,0,0,0,0,0,0,0,0,1,151.0,42.0,218.0,32,0,0,0,0,0,0,1,42,1,218,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,149282,13,10,911,6637,284,0,70.07692308,91.83813799,1460,0,663.7,640.6691034,50562.02355,154.070819,6785.545455,10067.2437,28615,1,149282,12440.16667,13104.55769,31153,4,115703,12855.88889,18690.88394,55312,1,0,0,0,0,272,212,87.08350638,66.9873126,0,1460,314.5,506.0629794,256099.7391,0,0,0,1,0,0,0,0,0,328.173913,70.07692308,663.7,272,0,0,0,0,0,0,13,911,10,6637,8192,254,12,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5778721,9,5,374,3214,193,0,41.55555556,69.54155432,3106,0,642.8,1377.181433,620.8986383,2.42268142,444517.0,1473013.63,5343562,5,5778721,722340.125,1869044.073,5343562,48,384398,96099.5,107424.2024,250951,3994,0,0,0,0,204,112,1.557438056,0.865243364,0,3106,239.2,795.00469,632032.4571,0,0,0,1,0,0,0,0,0,256.2857143,41.55555556,642.8,204,0,0,0,0,0,0,9,374,5,3214,8192,119,7,20,435111.0,0.0,435111,435111,5343562.0,0.0,5343562,5343562,BENIGN
443,522,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,22988.50575,3831.417625,522.0,0.0,522,522,522,522.0,0.0,522,522,0,0.0,0.0,0,0,0,0,0,0,40,0,3831.417625,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,322,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
43728,38,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,52631.57895,38.0,0.0,38,38,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,26315.78947,26315.78947,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,905,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,2177517,9,7,2684,2053,1079,0,298.2222222,462.2055219,963,0,293.2857143,456.8426842,2175.413556,7.347818639,145167.8,513972.8406,1998751,51,178766,22345.75,47235.03745,134022,142,2177270,362878.3333,804449.9834,1998809,462,0,0,0,0,296,232,4.133147985,3.214670655,0,1079,278.6470588,436.1691101,190243.4926,0,0,0,1,0,0,0,0,0,296.0625,298.2222222,293.2857143,296,0,0,0,0,0,0,9,2684,7,2053,29200,8,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5626096,7,4,599,152,517,0,85.57142857,191.3085267,152,0,38.0,76.0,133.4851023,1.955174601,562609.6,1740430.843,5515633,47,5626096,937682.6667,2273400.679,5578186,52,87219,29073.0,31950.33476,63427,248,0,0,0,0,232,136,1.244202019,0.710972582,0,517,62.58333333,149.8347322,22450.44697,0,0,0,1,0,0,0,0,0,68.27272727,85.57142857,38.0,232,0,0,0,0,0,0,7,599,4,152,29200,939,3,32,110411.0,0.0,110411,110411,5515633.0,0.0,5515633,5515633,BENIGN
47870,82,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24390.2439,82.0,0.0,82,82,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12195.12195,12195.12195,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,118,360,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30912,2,2,88,250,44,44,44.0,0.0,125,125,125.0,0.0,10934.26501,129.3995859,10304.0,17843.58745,30908,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,40,40,64.69979296,64.69979296,44,125,76.4,44.36552716,1968.3,0,0,0,0,0,0,0,0,1,95.5,44.0,125.0,40,0,0,0,0,0,0,2,88,2,250,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,3193450,9,7,2660,2065,1084,0,295.5555556,457.5522132,977,0,295.0,459.8050311,1479.591038,5.010255366,212896.6667,574674.1142,1991531,19,1201919,150239.875,406515.7248,1155703,141,3193161,532193.5,860373.6115,1991590,440,0,0,0,0,296,232,2.818268644,2.191986723,0,1084,277.9411765,434.8445801,189089.8088,0,0,0,1,0,0,0,0,0,295.3125,295.5555556,295.0,296,0,0,0,0,0,0,9,2660,7,2065,29200,8,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5701802,8,6,621,2821,342,0,77.625,128.1404782,1451,0,470.1666667,672.9253797,603.6688051,2.455364111,438600.1538,1511621.69,5468305,0,5701802,814543.1429,2052811.518,5468305,2,205571,41114.2,51262.9551,124886,43,0,0,0,0,184,128,1.403065206,1.052298905,0,1451,229.4666667,460.1089726,211700.2667,0,0,0,1,0,0,0,0,0,245.8571429,77.625,470.1666667,184,0,0,0,0,0,0,8,621,6,2821,8192,11256,6,20,233495.0,0.0,233495,233495,5468305.0,0.0,5468305,5468305,BENIGN
34998,46,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,43478.26087,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,21739.13043,21739.13043,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,73,325,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,88301117,2,2,107,196,56,51,53.5,3.535533906,112,84,98.0,19.79898987,3.431440171,0.04529954,29400000.0,51000000.0,88300000,500,88300000,88300000.0,0.0,88300000,88300000,88300000,88300000.0,0.0,88300000,88300000,0,0,0,0,52,52,0.02264977,0.02264977,51,112,70.8,26.80858072,718.7,0,0,0,0,0,0,0,0,1,88.5,53.5,98.0,52,0,0,0,0,0,0,2,107,2,196,-1,-1,1,20,500.0,0.0,500,500,88300000.0,0.0,88300000,88300000,BENIGN
53,31614,2,2,66,500,33,33,33.0,0.0,250,250,250.0,0.0,17903.46049,126.5262226,10538.0,18245.42321,31606,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,63.26311128,63.26311128,33,250,119.8,118.855795,14126.7,0,0,0,0,0,0,0,0,1,149.75,33.0,250.0,40,0,0,0,0,0,0,2,66,2,500,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,91529,4,2,192,612,48,48,48.0,0.0,306,306,306.0,0.0,8784.101214,65.55299413,18305.8,31205.00564,72053,3,19472,6490.666667,11236.10227,19465,3,4,4.0,0.0,4,4,0,0,0,0,104,40,43.70199609,21.85099804,48,306,121.7142857,125.8911094,15848.57143,0,0,0,0,0,0,0,0,0,142.0,48.0,306.0,104,0,0,0,0,0,0,4,192,2,612,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,99610571,14,13,1130,800,532,0,80.71428571,191.198016,394,0,61.53846154,147.5672815,19.37545364,0.271055569,3831175.808,4800896.339,10200000,105,90400000,6953223.538,4586293.105,10200000,50693,99600000,8296665.25,3614554.111,10200000,1771,0,0,0,0,292,368,0.140547332,0.130508237,0,532,68.92857143,165.9937367,27553.92063,0,0,0,1,0,0,0,0,0,71.48148148,80.71428571,61.53846154,292,0,0,0,0,0,0,14,1130,13,800,8192,114,13,20,225432.6667,492290.4305,1535856,50371,9818112.444,735150.6618,10200000,7862989,BENIGN
22,1416719,39,46,2646,7062,408,0,67.84615385,101.8134358,976,0,153.5217391,306.2118177,6852.452745,59.99778361,16865.70238,104229.0552,948732,1,1416719,37282.07895,163295.4161,994644,2,467852,10396.71111,23117.16859,106015,1,0,0,0,0,804,944,27.52839483,32.46938878,0,976,112.8837209,237.1690595,56249.16279,0,0,0,1,0,0,0,0,1,114.2117647,67.84615385,153.5217391,804,0,0,0,0,0,0,39,2646,46,7062,8192,245,37,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,67,3,0,18,0,6,6,6.0,0.0,0,0,0.0,0.0,268656.7164,44776.1194,33.5,21.92031022,49,18,67,33.5,21.92031022,49,18,0,0.0,0.0,0,0,0,0,0,0,60,0,44776.1194,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,8.0,6.0,0.0,60,0,0,0,0,0,0,3,18,0,0,7947,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
39390,56,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35714.28571,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17857.14286,17857.14286,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,349,314,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,116329832,20,18,1266,5543,811,0,63.3,183.2777874,1752,2,307.9444444,603.1935083,58.53184762,0.326657396,3144049.514,4594049.294,9999726,1,116000000,6122622.737,4892602.858,10100000,1,111000000,6537328.824,4945208.982,10100000,49,0,0,0,0,412,364,0.171924945,0.154732451,0,1752,174.5897436,441.9406198,195311.5115,0,0,0,1,0,0,0,0,0,179.1842105,63.3,307.9444444,412,0,0,0,0,0,0,20,1266,18,5543,8192,31629,19,20,104408.9167,71941.62761,332854,83548,9589743.667,1410315.559,9999726,5111393,BENIGN
53,179,2,2,76,230,38,38,38.0,0.0,115,115,115.0,0.0,1709497.207,22346.36872,59.66666667,62.32442004,127,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,80,80,11173.18436,11173.18436,38,115,68.8,42.17463693,1778.7,0,0,0,0,0,0,0,0,1,86.0,38.0,115.0,80,0,0,0,0,0,0,2,76,2,230,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,196,2,2,132,388,66,66,66.0,0.0,194,194,194.0,0.0,2653061.224,20408.16327,65.33333333,110.5637071,193,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,40,40,10204.08163,10204.08163,66,194,117.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,146.5,66.0,194.0,40,0,0,0,0,0,0,2,132,2,388,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,223771,3,4,298,249,292,0,99.33333333,166.8811953,237,0,62.25,116.5343297,2444.463313,31.28198024,37295.16667,60587.03919,156486,1,189727,94863.5,87147.37525,156486,33241,190597,63532.33333,109420.0087,189879,1,0,0,0,0,72,88,13.40656296,17.87541728,0,292,68.375,121.9718205,14877.125,0,0,0,1,0,0,0,0,1,78.14285714,99.33333333,62.25,72,0,0,0,0,0,0,3,298,4,249,8192,4672,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,193,2,2,80,336,40,40,40.0,0.0,168,168,168.0,0.0,2155440.415,20725.3886,64.33333333,106.2324495,187,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,10362.6943,10362.6943,40,168,91.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,114.0,40.0,168.0,40,0,0,0,0,0,0,2,80,2,336,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,105660184,2,2,94,151,50,44,47.0,4.242640687,91,60,75.5,21.92031022,2.318754243,0.037857212,35200000.0,60900000.0,106000000,48440,106000000,106000000.0,0.0,106000000,106000000,106000000,106000000.0,0.0,106000000,106000000,0,0,0,0,64,64,0.018928606,0.018928606,44,91,59.0,18.78829423,353.0,0,0,0,0,0,0,0,0,1,73.75,47.0,75.5,64,0,0,0,0,0,0,2,94,2,151,-1,-1,1,32,52296.0,0.0,52296,52296,106000000.0,0.0,106000000,106000000,BENIGN
53,51746,2,2,88,344,44,44,44.0,0.0,172,172,172.0,0.0,8348.471379,77.30066092,17248.66667,29830.54182,51694,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,64,64,38.65033046,38.65033046,44,172,95.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,119.0,44.0,172.0,64,0,0,0,0,0,0,2,88,2,344,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51222,67,1,3,6,18,6,6,6.0,0.0,6,6,6.0,0.0,358208.9552,59701.49254,22.33333333,24.44040371,49,1,0,0.0,0.0,0,0,50,25.0,33.9411255,49,1,0,0,0,0,20,60,14925.37313,44776.1194,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,3,7.5,6.0,6.0,20,0,0,0,0,0,0,1,6,3,18,229,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,118116476,243,494,2448,905203,201,0,10.07407407,32.75836066,4344,0,1832.394737,1018.484988,7684.3725,6.239603694,160484.3424,3066576.142,59000000,0,118000000,488084.6116,5340351.493,59000000,16,118000000,239538.5233,3747116.876,59000000,0,0,0,0,0,8096,15816,2.057291313,4.182312381,0,4344,1229.879404,1195.915113,1430212.958,0,0,0,1,0,0,0,0,2,1231.548168,10.07407407,1832.394737,8096,0,0,0,0,0,0,243,2448,494,905203,29200,290,24,32,178746.0,219377.0504,333869,23623,58900000.0,159912.1986,59000000,58800000,BENIGN
